%time,Roll,Rollrange,Pitch,Pitchrange,Yaw,Yawrange,Airspeed,Airspeedrange,VelocityX,VelocityXrange,VelocityY,VelocityYrange,VelocityZ,VelocityZrange,Anomaly
1532135170866335312,42.37069702,from - 50 to 47.3,2.575739861,from -19.3 to 22.93,-15.61603546,from -177.3 to 179.2,16.92901993,from 12.48 to 24.29,15.70163441,from -17.05 to 19.73,3.152326107,from -18.26 to 21.4,-1.873162031,from -8.6 to 5.3,0
1532135170929769744,42.37069702,from - 50 to 47.3,2.575739861,from -19.3 to 22.93,-15.61603546,from -177.3 to 179.2,16.797472,from 12.48 to 24.29,15.61646652,from -17.05 to 19.73,3.11229825,from -18.26 to 21.4,-1.901726961,from -8.6 to 5.3,0
1532135170981850544,42.37069702,from - 50 to 47.3,2.575739861,from -19.3 to 22.93,-15.61603546,from -177.3 to 179.2,16.54808998,from 12.48 to 24.29,15.56610203,from -17.05 to 19.73,3.073793411,from -18.26 to 21.4,-1.920369744,from -8.6 to 5.3,0
1532135171032013712,36.90056992,from - 50 to 47.3,5.805278778,from -19.3 to 22.93,-1.968068004,from -177.3 to 179.2,16.54808998,from 12.48 to 24.29,15.5237112,from -17.05 to 19.73,3.027816057,from -18.26 to 21.4,-1.939190626,from -8.6 to 5.3,0
1532135171075903792,36.90056992,from - 50 to 47.3,5.805278778,from -19.3 to 22.93,-1.968068004,from -177.3 to 179.2,16.34707642,from 12.48 to 24.29,15.41454792,from -17.05 to 19.73,2.917946815,from -18.26 to 21.4,-1.954563737,from -8.6 to 5.3,0
1532135171145937904,36.90056992,from - 50 to 47.3,5.805278778,from -19.3 to 22.93,-1.968068004,from -177.3 to 179.2,16.34707642,from 12.48 to 24.29,15.37185192,from -17.05 to 19.73,2.851286411,from -18.26 to 21.4,-1.958677769,from -8.6 to 5.3,0
1532135171200952144,36.90056992,from - 50 to 47.3,5.805278778,from -19.3 to 22.93,-1.968068004,from -177.3 to 179.2,16.15050888,from 12.48 to 24.29,15.33299255,from -17.05 to 19.73,2.782366514,from -18.26 to 21.4,-1.955875397,from -8.6 to 5.3,0
1532135171232855184,36.90056992,from - 50 to 47.3,5.805278778,from -19.3 to 22.93,-1.968068004,from -177.3 to 179.2,16.15050888,from 12.48 to 24.29,15.26209259,from -17.05 to 19.73,2.644273996,from -18.26 to 21.4,-1.875428915,from -8.6 to 5.3,0
1532135171293904144,36.90056992,from - 50 to 47.3,5.805278778,from -19.3 to 22.93,-1.968068004,from -177.3 to 179.2,15.73212337,from 12.48 to 24.29,15.18906689,from -17.05 to 19.73,2.459481239,from -18.26 to 21.4,-1.719419122,from -8.6 to 5.3,0
1532135171338738544,36.90056992,from - 50 to 47.3,5.805278778,from -19.3 to 22.93,-1.968068004,from -177.3 to 179.2,15.37453461,from 12.48 to 24.29,15.16730785,from -17.05 to 19.73,2.386662006,from -18.26 to 21.4,-1.655238509,from -8.6 to 5.3,0
1532135171370807984,26.35327148,from - 50 to 47.3,8.224884987,from -19.3 to 22.93,6.385959148,from -177.3 to 179.2,15.37453461,from 12.48 to 24.29,15.14552403,from -17.05 to 19.73,2.308699608,from -18.26 to 21.4,-1.577588558,from -8.6 to 5.3,0
1532135171435011632,26.35327148,from - 50 to 47.3,8.224884987,from -19.3 to 22.93,6.385959148,from -177.3 to 179.2,15.37453461,from 12.48 to 24.29,15.11952114,from -17.05 to 19.73,2.220756531,from -18.26 to 21.4,-1.506639242,from -8.6 to 5.3,0
1532135171489665616,26.35327148,from - 50 to 47.3,8.224884987,from -19.3 to 22.93,6.385959148,from -177.3 to 179.2,15.20797825,from 12.48 to 24.29,15.10352802,from -17.05 to 19.73,2.133076906,from -18.26 to 21.4,-1.433343887,from -8.6 to 5.3,0
1532135171556919120,26.35327148,from - 50 to 47.3,8.224884987,from -19.3 to 22.93,6.385959148,from -177.3 to 179.2,15.20797825,from 12.48 to 24.29,15.09414291,from -17.05 to 19.73,2.093844652,from -18.26 to 21.4,-1.392330647,from -8.6 to 5.3,0
1532135171574382704,26.35327148,from - 50 to 47.3,8.224884987,from -19.3 to 22.93,6.385959148,from -177.3 to 179.2,14.91700077,from 12.48 to 24.29,15.0715332,from -17.05 to 19.73,1.86332345,from -18.26 to 21.4,-1.232476592,from -8.6 to 5.3,0
1532135171663909680,26.35327148,from - 50 to 47.3,8.224884987,from -19.3 to 22.93,6.385959148,from -177.3 to 179.2,14.66188145,from 12.48 to 24.29,15.06492424,from -17.05 to 19.73,1.730898023,from -18.26 to 21.4,-1.136479974,from -8.6 to 5.3,0
1532135171734680816,26.35327148,from - 50 to 47.3,8.224884987,from -19.3 to 22.93,6.385959148,from -177.3 to 179.2,14.66188145,from 12.48 to 24.29,15.06469345,from -17.05 to 19.73,1.636815667,from -18.26 to 21.4,-1.08692956,from -8.6 to 5.3,0
1532135171766960240,12.53731823,from - 50 to 47.3,9.863185883,from -19.3 to 22.93,13.26945591,from -177.3 to 179.2,14.43577576,from 12.48 to 24.29,15.08355618,from -17.05 to 19.73,1.382672191,from -18.26 to 21.4,-0.970984221,from -8.6 to 5.3,0
1532135171812782416,12.53731823,from - 50 to 47.3,9.863185883,from -19.3 to 22.93,13.26945591,from -177.3 to 179.2,14.40073967,from 12.48 to 24.29,15.08748531,from -17.05 to 19.73,1.156304121,from -18.26 to 21.4,-0.900631487,from -8.6 to 5.3,0
1532135171856435120,12.53731823,from - 50 to 47.3,9.863185883,from -19.3 to 22.93,13.26945591,from -177.3 to 179.2,14.40073967,from 12.48 to 24.29,15.1039772,from -17.05 to 19.73,1.031068087,from -18.26 to 21.4,-0.857482374,from -8.6 to 5.3,0
1532135171892533936,12.53731823,from - 50 to 47.3,9.863185883,from -19.3 to 22.93,13.26945591,from -177.3 to 179.2,14.40950871,from 12.48 to 24.29,15.13284016,from -17.05 to 19.73,0.862422705,from -18.26 to 21.4,-0.818602085,from -8.6 to 5.3,0
1532135171950709520,12.53731823,from - 50 to 47.3,9.863185883,from -19.3 to 22.93,13.26945591,from -177.3 to 179.2,14.40950871,from 12.48 to 24.29,15.12968731,from -17.05 to 19.73,0.78555721,from -18.26 to 21.4,-0.816295922,from -8.6 to 5.3,0
1532135172011618128,12.53731823,from - 50 to 47.3,9.863185883,from -19.3 to 22.93,13.26945591,from -177.3 to 179.2,14.42852879,from 12.48 to 24.29,15.16345215,from -17.05 to 19.73,0.535767555,from -18.26 to 21.4,-0.706667542,from -8.6 to 5.3,0
1532135172049938928,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.42852879,from 12.48 to 24.29,15.17899418,from -17.05 to 19.73,0.407932401,from -18.26 to 21.4,-0.637491882,from -8.6 to 5.3,0
1532135172091228528,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.38851643,from 12.48 to 24.29,15.21522141,from -17.05 to 19.73,0.214149877,from -18.26 to 21.4,-0.554266274,from -8.6 to 5.3,0
1532135172152512336,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.38851643,from 12.48 to 24.29,15.21959209,from -17.05 to 19.73,0.150561303,from -18.26 to 21.4,-0.532051504,from -8.6 to 5.3,0
1532135172195590832,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.30833054,from 12.48 to 24.29,15.22505188,from -17.05 to 19.73,-0.052190106,from -18.26 to 21.4,-0.430448711,from -8.6 to 5.3,0
1532135172234945200,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.30833054,from 12.48 to 24.29,15.2667017,from -17.05 to 19.73,-0.295582145,from -18.26 to 21.4,-0.266287357,from -8.6 to 5.3,0
1532135172291505072,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.27326775,from 12.48 to 24.29,15.26661778,from -17.05 to 19.73,-0.371878654,from -18.26 to 21.4,-0.245577037,from -8.6 to 5.3,0
1532135172331840464,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.27326775,from 12.48 to 24.29,15.28942394,from -17.05 to 19.73,-0.556272149,from -18.26 to 21.4,-0.112962216,from -8.6 to 5.3,0
1532135172370940592,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.20544815,from 12.48 to 24.29,15.2949028,from -17.05 to 19.73,-0.695154786,from -18.26 to 21.4,-0.066489697,from -8.6 to 5.3,0
1532135172462391760,5.579829216,from - 50 to 47.3,10.67965508,from -19.3 to 22.93,15.6435976,from -177.3 to 179.2,14.20544815,from 12.48 to 24.29,15.32701588,from -17.05 to 19.73,-0.882423222,from -18.26 to 21.4,0.044703238,from -8.6 to 5.3,0
1532135172484816784,-5.024585724,from - 50 to 47.3,11.56553268,from -19.3 to 22.93,14.65705872,from -177.3 to 179.2,14.22600079,from 12.48 to 24.29,15.35263443,from -17.05 to 19.73,-1.138664961,from -18.26 to 21.4,0.132602677,from -8.6 to 5.3,0
1532135172530530032,-5.024585724,from - 50 to 47.3,11.56553268,from -19.3 to 22.93,14.65705872,from -177.3 to 179.2,14.09962559,from 12.48 to 24.29,15.36311531,from -17.05 to 19.73,-1.260972619,from -18.26 to 21.4,0.181098431,from -8.6 to 5.3,0
1532135172610447952,-5.024585724,from - 50 to 47.3,11.56553268,from -19.3 to 22.93,14.65705872,from -177.3 to 179.2,14.09962559,from 12.48 to 24.29,15.38623905,from -17.05 to 19.73,-1.419718266,from -18.26 to 21.4,0.309585303,from -8.6 to 5.3,0
1532135172664590352,-5.024585724,from - 50 to 47.3,11.56553268,from -19.3 to 22.93,14.65705872,from -177.3 to 179.2,14.26932526,from 12.48 to 24.29,15.42817497,from -17.05 to 19.73,-1.631845713,from -18.26 to 21.4,0.408581316,from -8.6 to 5.3,0
1532135172770883312,-5.024585724,from - 50 to 47.3,11.56553268,from -19.3 to 22.93,14.65705872,from -177.3 to 179.2,14.26932526,from 12.48 to 24.29,15.43419743,from -17.05 to 19.73,-1.680159569,from -18.26 to 21.4,0.466427177,from -8.6 to 5.3,0
1532135172803094864,-5.024585724,from - 50 to 47.3,11.56553268,from -19.3 to 22.93,14.65705872,from -177.3 to 179.2,14.24944687,from 12.48 to 24.29,15.45109558,from -17.05 to 19.73,-1.883306384,from -18.26 to 21.4,0.538915217,from -8.6 to 5.3,0
1532135172830856464,-11.43593502,from - 50 to 47.3,10.56932545,from -19.3 to 22.93,12.32211018,from -177.3 to 179.2,14.24944687,from 12.48 to 24.29,15.46925735,from -17.05 to 19.73,-1.927234173,from -18.26 to 21.4,0.57973969,from -8.6 to 5.3,0
1532135172871839888,-11.43593502,from - 50 to 47.3,10.56932545,from -19.3 to 22.93,12.32211018,from -177.3 to 179.2,14.27650166,from 12.48 to 24.29,15.50456715,from -17.05 to 19.73,-2.100755692,from -18.26 to 21.4,0.65677923,from -8.6 to 5.3,0
1532135172892526928,-11.43593502,from - 50 to 47.3,10.56932545,from -19.3 to 22.93,12.32211018,from -177.3 to 179.2,14.27650166,from 12.48 to 24.29,15.51564598,from -17.05 to 19.73,-2.187746048,from -18.26 to 21.4,0.678083479,from -8.6 to 5.3,0
1532135173002891792,-11.43593502,from - 50 to 47.3,10.56932545,from -19.3 to 22.93,12.32211018,from -177.3 to 179.2,14.40274143,from 12.48 to 24.29,15.54265881,from -17.05 to 19.73,-2.261816263,from -18.26 to 21.4,0.729183674,from -8.6 to 5.3,0
1532135173039648208,-11.43593502,from - 50 to 47.3,10.56932545,from -19.3 to 22.93,12.32211018,from -177.3 to 179.2,14.40274143,from 12.48 to 24.29,15.55397129,from -17.05 to 19.73,-2.382450581,from -18.26 to 21.4,0.756481111,from -8.6 to 5.3,0
1532135173103354384,-11.43593502,from - 50 to 47.3,10.56932545,from -19.3 to 22.93,12.32211018,from -177.3 to 179.2,14.47058296,from 12.48 to 24.29,15.60846615,from -17.05 to 19.73,-2.51076293,from -18.26 to 21.4,0.794604301,from -8.6 to 5.3,0
1532135173200229776,-11.43593502,from - 50 to 47.3,10.56932545,from -19.3 to 22.93,12.32211018,from -177.3 to 179.2,14.58945656,from 12.48 to 24.29,15.63682556,from -17.05 to 19.73,-2.634901285,from -18.26 to 21.4,0.826108396,from -8.6 to 5.3,0
1532135173280679216,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,14.58945656,from 12.48 to 24.29,15.65630913,from -17.05 to 19.73,-2.683167219,from -18.26 to 21.4,0.840998411,from -8.6 to 5.3,0
1532135173314443696,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,14.56682968,from 12.48 to 24.29,15.6760273,from -17.05 to 19.73,-2.730240822,from -18.26 to 21.4,0.813686132,from -8.6 to 5.3,0
1532135173371408176,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,14.56682968,from 12.48 to 24.29,15.71499157,from -17.05 to 19.73,-2.789104223,from -18.26 to 21.4,0.78841567,from -8.6 to 5.3,0
1532135173399605200,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,14.82795906,from 12.48 to 24.29,15.75371361,from -17.05 to 19.73,-2.825989246,from -18.26 to 21.4,0.723059893,from -8.6 to 5.3,0
1532135173462035952,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,14.82795906,from 12.48 to 24.29,15.75276279,from -17.05 to 19.73,-2.842951298,from -18.26 to 21.4,0.696229279,from -8.6 to 5.3,0
1532135173514096624,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,14.96042061,from 12.48 to 24.29,15.81545544,from -17.05 to 19.73,-2.874133348,from -18.26 to 21.4,0.615148246,from -8.6 to 5.3,0
1532135173555809840,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,14.96042061,from 12.48 to 24.29,15.81442356,from -17.05 to 19.73,-2.882931232,from -18.26 to 21.4,0.623915672,from -8.6 to 5.3,0
1532135173614619728,-16.39762688,from - 50 to 47.3,8.664107323,from -19.3 to 22.93,7.889109135,from -177.3 to 179.2,15.26275158,from 12.48 to 24.29,15.84093285,from -17.05 to 19.73,-2.897703409,from -18.26 to 21.4,0.57388258,from -8.6 to 5.3,0
1532135173651279184,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.26275158,from 12.48 to 24.29,15.86291885,from -17.05 to 19.73,-2.912790298,from -18.26 to 21.4,0.51734978,from -8.6 to 5.3,0
1532135173737281584,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.26980877,from 12.48 to 24.29,15.89372635,from -17.05 to 19.73,-2.921728611,from -18.26 to 21.4,0.491947234,from -8.6 to 5.3,0
1532135173759834800,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.26980877,from 12.48 to 24.29,15.90032387,from -17.05 to 19.73,-2.920086861,from -18.26 to 21.4,0.468704611,from -8.6 to 5.3,0
1532135173823245968,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.44629574,from 12.48 to 24.29,15.92373276,from -17.05 to 19.73,-2.911873817,from -18.26 to 21.4,0.430400252,from -8.6 to 5.3,0
1532135173851569424,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.44629574,from 12.48 to 24.29,15.92222786,from -17.05 to 19.73,-2.91148138,from -18.26 to 21.4,0.416793376,from -8.6 to 5.3,0
1532135173882660336,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.47832012,from 12.48 to 24.29,15.95145416,from -17.05 to 19.73,-2.890729904,from -18.26 to 21.4,0.416306913,from -8.6 to 5.3,0
1532135173990116752,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.47832012,from 12.48 to 24.29,15.95354462,from -17.05 to 19.73,-2.870072603,from -18.26 to 21.4,0.411670297,from -8.6 to 5.3,0
1532135174043525296,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.68243504,from 12.48 to 24.29,15.97326469,from -17.05 to 19.73,-2.834214926,from -18.26 to 21.4,0.429821372,from -8.6 to 5.3,0
1532135174082570960,-17.89862251,from - 50 to 47.3,5.764801025,from -19.3 to 22.93,0.064184658,from -177.3 to 179.2,15.68243504,from 12.48 to 24.29,15.97131348,from -17.05 to 19.73,-2.826624393,from -18.26 to 21.4,0.424399763,from -8.6 to 5.3,0
1532135174170960784,-14.40922832,from - 50 to 47.3,3.124735594,from -19.3 to 22.93,-5.249489784,from -177.3 to 179.2,15.72426605,from 12.48 to 24.29,15.99833488,from -17.05 to 19.73,-2.780801535,from -18.26 to 21.4,0.425552249,from -8.6 to 5.3,0
1532135174201119056,-14.40922832,from - 50 to 47.3,3.124735594,from -19.3 to 22.93,-5.249489784,from -177.3 to 179.2,15.72426605,from 12.48 to 24.29,16.00896072,from -17.05 to 19.73,-2.74526453,from -18.26 to 21.4,0.419834405,from -8.6 to 5.3,0
1532135174275353744,-14.40922832,from - 50 to 47.3,3.124735594,from -19.3 to 22.93,-5.249489784,from -177.3 to 179.2,15.67805195,from 12.48 to 24.29,16.02066231,from -17.05 to 19.73,-2.681110382,from -18.26 to 21.4,0.434615374,from -8.6 to 5.3,0
1532135174289513968,-14.40922832,from - 50 to 47.3,3.124735594,from -19.3 to 22.93,-5.249489784,from -177.3 to 179.2,15.67805195,from 12.48 to 24.29,16.04333687,from -17.05 to 19.73,-2.612731934,from -18.26 to 21.4,0.43622905,from -8.6 to 5.3,0
1532135174368758480,-14.40922832,from - 50 to 47.3,3.124735594,from -19.3 to 22.93,-5.249489784,from -177.3 to 179.2,15.72959328,from 12.48 to 24.29,16.0839901,from -17.05 to 19.73,-2.479033232,from -18.26 to 21.4,0.45337376,from -8.6 to 5.3,0
1532135174418471472,-14.40922832,from - 50 to 47.3,3.124735594,from -19.3 to 22.93,-5.249489784,from -177.3 to 179.2,15.7542181,from 12.48 to 24.29,16.09817696,from -17.05 to 19.73,-2.413015366,from -18.26 to 21.4,0.440576196,from -8.6 to 5.3,0
1532135174448008688,-14.40922832,from - 50 to 47.3,3.124735594,from -19.3 to 22.93,-5.249489784,from -177.3 to 179.2,15.7542181,from 12.48 to 24.29,16.114851,from -17.05 to 19.73,-2.315838337,from -18.26 to 21.4,0.420679957,from -8.6 to 5.3,0
1532135174515293328,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,15.80358505,from 12.48 to 24.29,16.13299942,from -17.05 to 19.73,-2.249422312,from -18.26 to 21.4,0.428501219,from -8.6 to 5.3,0
1532135174543687856,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,15.80358505,from 12.48 to 24.29,16.16048241,from -17.05 to 19.73,-2.139173746,from -18.26 to 21.4,0.460021138,from -8.6 to 5.3,0
1532135174631721168,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,15.75959396,from 12.48 to 24.29,16.17264938,from -17.05 to 19.73,-2.065371275,from -18.26 to 21.4,0.473889738,from -8.6 to 5.3,0
1532135174665273712,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,15.75959396,from 12.48 to 24.29,16.18932152,from -17.05 to 19.73,-1.9895432,from -18.26 to 21.4,0.482019573,from -8.6 to 5.3,0
1532135174712004112,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,15.82552147,from 12.48 to 24.29,16.22883224,from -17.05 to 19.73,-1.834665418,from -18.26 to 21.4,0.48044762,from -8.6 to 5.3,0
1532135174762324336,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,15.82552147,from 12.48 to 24.29,16.23086166,from -17.05 to 19.73,-1.791622758,from -18.26 to 21.4,0.491893619,from -8.6 to 5.3,0
1532135174822496944,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,16.01135445,from 12.48 to 24.29,16.25397491,from -17.05 to 19.73,-1.657740116,from -18.26 to 21.4,0.450184554,from -8.6 to 5.3,0
1532135174841306128,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,16.01135445,from 12.48 to 24.29,16.28492546,from -17.05 to 19.73,-1.481865525,from -18.26 to 21.4,0.407042325,from -8.6 to 5.3,0
1532135174882217488,-8.73746109,from - 50 to 47.3,2.374878168,from -19.3 to 22.93,-8.11738205,from -177.3 to 179.2,15.98047447,from 12.48 to 24.29,16.30458832,from -17.05 to 19.73,-1.395360947,from -18.26 to 21.4,0.377367616,from -8.6 to 5.3,0
1532135174945458160,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,15.98047447,from 12.48 to 24.29,16.31059837,from -17.05 to 19.73,-1.303459525,from -18.26 to 21.4,0.341906816,from -8.6 to 5.3,0
1532135174993539280,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,16.10980415,from 12.48 to 24.29,16.32869148,from -17.05 to 19.73,-1.168267846,from -18.26 to 21.4,0.300041825,from -8.6 to 5.3,0
1532135175066072016,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,16.10980415,from 12.48 to 24.29,16.32602882,from -17.05 to 19.73,-1.130298138,from -18.26 to 21.4,0.270712942,from -8.6 to 5.3,0
1532135175079873744,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,16.14899445,from 12.48 to 24.29,16.3504715,from -17.05 to 19.73,-0.965447545,from -18.26 to 21.4,0.204069078,from -8.6 to 5.3,0
1532135175171527920,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,16.14899445,from 12.48 to 24.29,16.35031128,from -17.05 to 19.73,-0.877860487,from -18.26 to 21.4,0.173259661,from -8.6 to 5.3,0
1532135175205198736,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,16.2716713,from 12.48 to 24.29,16.35368919,from -17.05 to 19.73,-0.795644283,from -18.26 to 21.4,0.148279458,from -8.6 to 5.3,0
1532135175270315984,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,16.2716713,from 12.48 to 24.29,16.3607254,from -17.05 to 19.73,-0.714014649,from -18.26 to 21.4,0.128003076,from -8.6 to 5.3,0
1532135175285322544,1.150618792,from - 50 to 47.3,2.849779844,from -19.3 to 22.93,-12.16732693,from -177.3 to 179.2,16.23262596,from 12.48 to 24.29,16.3764534,from -17.05 to 19.73,-0.553752959,from -18.26 to 21.4,0.088266633,from -8.6 to 5.3,0
1532135175363604464,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.23262596,from 12.48 to 24.29,16.37276459,from -17.05 to 19.73,-0.468547583,from -18.26 to 21.4,0.07723745,from -8.6 to 5.3,0
1532135175419577648,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.27836037,from 12.48 to 24.29,16.36758423,from -17.05 to 19.73,-0.343509436,from -18.26 to 21.4,0.04795447,from -8.6 to 5.3,0
1532135175446511792,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.27836037,from 12.48 to 24.29,16.37197685,from -17.05 to 19.73,-0.299729943,from -18.26 to 21.4,0.052272577,from -8.6 to 5.3,0
1532135175497595344,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.29919624,from 12.48 to 24.29,16.36117744,from -17.05 to 19.73,-0.09350308,from -18.26 to 21.4,0.003760369,from -8.6 to 5.3,0
1532135175562480624,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.35085678,from 12.48 to 24.29,16.35114861,from -17.05 to 19.73,-0.00590254,from -18.26 to 21.4,-0.008555535,from -8.6 to 5.3,0
1532135175613843696,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.35085678,from 12.48 to 24.29,16.34180832,from -17.05 to 19.73,0.155693635,from -18.26 to 21.4,-0.040994059,from -8.6 to 5.3,0
1532135175661515792,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.24520683,from 12.48 to 24.29,16.33184624,from -17.05 to 19.73,0.262751281,from -18.26 to 21.4,-0.077652767,from -8.6 to 5.3,0
1532135175697281328,5.642738819,from - 50 to 47.3,3.613154173,from -19.3 to 22.93,-13.93920517,from -177.3 to 179.2,16.24520683,from 12.48 to 24.29,16.32968712,from -17.05 to 19.73,0.309014201,from -18.26 to 21.4,-0.072266988,from -8.6 to 5.3,0
1532135175808226704,11.24692917,from - 50 to 47.3,3.823583841,from -19.3 to 22.93,-11.87950325,from -177.3 to 179.2,16.31539536,from 12.48 to 24.29,16.29991341,from -17.05 to 19.73,0.413960159,from -18.26 to 21.4,-0.100419819,from -8.6 to 5.3,0
1532135175859576048,11.24692917,from - 50 to 47.3,3.823583841,from -19.3 to 22.93,-11.87950325,from -177.3 to 179.2,16.31539536,from 12.48 to 24.29,16.28782082,from -17.05 to 19.73,0.513695359,from -18.26 to 21.4,-0.112406597,from -8.6 to 5.3,0
1532135175905084272,11.24692917,from - 50 to 47.3,3.823583841,from -19.3 to 22.93,-11.87950325,from -177.3 to 179.2,16.19876862,from 12.48 to 24.29,16.26425171,from -17.05 to 19.73,0.634891212,from -18.26 to 21.4,-0.133143887,from -8.6 to 5.3,0
1532135175956685904,11.24692917,from - 50 to 47.3,3.823583841,from -19.3 to 22.93,-11.87950325,from -177.3 to 179.2,16.21113014,from 12.48 to 24.29,16.22781372,from -17.05 to 19.73,0.781990886,from -18.26 to 21.4,-0.188737467,from -8.6 to 5.3,0
1532135175996670160,11.24692917,from - 50 to 47.3,3.823583841,from -19.3 to 22.93,-11.87950325,from -177.3 to 179.2,16.13387108,from 12.48 to 24.29,16.19178581,from -17.05 to 19.73,0.918933392,from -18.26 to 21.4,-0.306047767,from -8.6 to 5.3,0
1532135176060112272,11.24692917,from - 50 to 47.3,3.823583841,from -19.3 to 22.93,-11.87950325,from -177.3 to 179.2,16.21905136,from 12.48 to 24.29,16.15614891,from -17.05 to 19.73,0.990594864,from -18.26 to 21.4,-0.374011755,from -8.6 to 5.3,0
1532135176093145008,11.24692917,from - 50 to 47.3,3.823583841,from -19.3 to 22.93,-11.87950325,from -177.3 to 179.2,16.21905136,from 12.48 to 24.29,16.13527489,from -17.05 to 19.73,1.060850978,from -18.26 to 21.4,-0.424560726,from -8.6 to 5.3,0
